Interval_ID,RR_Interval
1,728.51563
1,759.90451
1,777.59729
1,784.42078
1,783.20181
1,776.76719
1,767.94377
1,759.44371
1,753.12332
1,750.45194
1,752.67786
1,759.40311
1,769.48131
1,781.63209
1,793.24538
1,800.93321
1,801.48477
1,796.10949
1,790.50507
1,790.49403
1,797.43637
1,805.82315
1,809.56185
1,805.02256
1,795.94308
1,787.43313
1,783.45636
1,782.63638
1,782.04275
1,779.41594
1,777.1162
1,779.44857
1,789.95739
1,804.13297
1,812.6537
1,806.43177
1,785.20256
1,758.77552
1,737.3625
1,727.1521
1,729.92298
1,747.00676
1,775.06572
1,806.32474
1,832.84681
1,849.37141
1,856.49326
1,855.58161
1,848.29162
1,838.46715
1,830.96354
1,830.48653
1,837.63223
1,848.56066
1,859.21137
1,866.34716
1,869.69443
1,869.6463
1,866.62532
1,861.57108
1,855.86461
1,850.90042
1,847.77898
1,846.85413
1,848.36295
1,852.34039
1,857.10727
1,860.12056
1,858.85712
1,852.56879
1,843.37114
1,833.63972
1,825.51717
1,820.16981
1,818.50821
1,821.40475
1,829.35021
1,842.61564
1,861.44418
1,883.90376
1,904.24442
1,916.3294
1,914.58716
1,901.35313
1,884.77999
1,873.15205
1,872.17968
1,880.38122
1,895.02855
1,913.37424
1,932.24
1,948.02317
1,957.10314
1,956.23791
1,946.47462
1,931.57507
1,915.34403
1,900.9991
1,889.49048
1,881.22109
1,876.55464
1,874.94408
1,874.92697
1,875.00075
1,873.99537
1,872.07891
1,869.7559
1,867.44906
1,863.89128
1,856.22583
1,841.53952
1,819.42813
1,796.00279
1,778.41851
1,771.54893
1,771.95797
1,774.31818
1,774.88048
1,777.60517
1,788.8027
1,813.50864
1,846.01196
1,875.21499
1,890.01404
1,886.12544
1,874.26704
1,867.15363
1,876.08344
1,899.361
1,928.30802
1,954.17917
1,969.79386
1,976.17688
1,977.03349
1,976.07045
1,975.89226
1,974.7712
1,969.91537
1,958.5386
1,939.94264
1,918.6143
1,899.83158
1,888.51654
1,883.95731
1,880.94173
1,874.133
1,860.17711
1,841.85984
1,823.15176
1,807.70712
1,796.89131
1,791.06285
1,790.4717
1,794.77747
1,803.4321
1,815.91713
1,831.80292
1,850.66919
1,871.88222
1,894.56207
1,917.66885
1,939.41349
1,957.77918
1,971.8031
1,982.41217
1,990.72995
1,997.87998
1,1004.8086000000001
1,1011.3215
1,1016.7727
1,1020.5151999999999
1,1021.932
1,1020.6975
1,1016.6497
1,1009.6281
1,999.61343
1,988.08654
1,977.43405
1,970.05513
1,967.9473
1,970.27362
1,974.97732
1,979.99689
1,983.26573
1,982.68913
1,976.16269
1,961.58211
1,938.39041
1,911.47276
1,886.91012
1,870.55062
1,863.59764
1,862.97357
1,865.44098
1,868.31075
1,870.67173
1,871.9725
1,871.73849
1,870.73059
1,870.70676
1,873.45244
1,879.00187
1,882.02859
1,876.18389
1,855.77665
1,824.59867
1,793.56375
1,773.49697
1,768.73353
1,776.84869
1,795.08054
1,819.38023
1,843.69726
1,861.80809
1,868.80894
1,867.41058
1,863.04893
1,861.07308
1,863.93091
1,870.61954
1,879.93491
1,890.93423
1,904.04479
1,920.14143
1,940.09459
1,963.12331
1,984.36841
1,998.35219
1,999.60679
1,986.23337
1,965.19625
1,944.81219
1,933.24605
1,933.28074
1,940.99592
1,952.05113
2,962.20776
2,968.81446
2,970.47483
2,965.8267
2,953.95466
2,938.01415
2,923.33668
2,915.27364
2,917.30947
2,926.94424
2,940.48138
2,954.23122
2,965.1852
2,971.58206
2,971.79385
2,964.23686
2,949.0635
2,928.69076
2,905.68792
2,882.59464
2,861.72795
2,845.3037
2,835.46472
2,832.09503
2,832.43299
2,833.56743
2,833.77065
2,834.77556
2,838.94432
2,848.04724
2,858.56685
2,864.20412
2,858.70146
2,841.14603
2,819.8098
2,803.86938
2,799.85125
2,805.83603
2,818.22547
2,833.74856
2,851.62358
2,872.21292
2,895.87364
2,921.27291
2,943.61445
2,957.67745
2,958.38286
2,946.4805
2,930.48128
2,919.43433
2,921.39456
2,934.73415
2,952.36676
2,967.14471
2,972.87979
2,969.59511
2,959.78725
2,945.95911
2,930.27823
2,913.77308
2,897.2305
2,881.4498
2,867.51938
2,856.81823
2,850.73774
2,850.13895
2,854.2779
2,862.10819
2,872.43251
2,882.05025
2,886.33925
2,880.6501
2,863.93422
2,845.73291
2,837.5245
2,849.27314
2,877.76406
2,912.9968
2,944.91477
2,965.52713
2,975.97185
2,979.90787
2,980.99413
2,982.01311
2,982.66459
2,981.97098
2,978.95535
2,973.09657
2,965.13291
2,956.0183
2,946.70142
2,937.79845
2,929.4003
2,921.5515
2,914.17405
2,905.678
2,893.45472
2,874.88072
2,849.63319
2,823.49949
2,803.26999
2,794.65619
2,798.03739
2,812.14852
2,835.62203
2,865.84077
2,899.35001
2,932.67957
2,962.50212
2,986.23939
2,1001.5578
2,1006.1237999999998
2,998.74566
2,984.66252
2,971.36337
2,966.33956
2,974.50454
2,991.10343
2,1009.1151999999998
2,1021.5187999999999
2,1022.8494
2,1015.2430000000002
2,1003.1529000000002
2,991.03277
2,982.287
2,975.73703
2,968.95339
2,959.50859
2,946.40033
2,932.54136
2,921.51086
2,916.77913
2,918.69213
2,924.08288
2,929.59743
2,932.15207
2,931.15874
2,927.37766
2,921.58227
2,914.62275
2,907.61778
2,901.7447
2,898.16402
2,897.53403
2,899.93663
2,905.42202
2,913.96772
2,925.0478
2,937.9233
2,951.85444
2,965.73917
2,977.08452
2,983.06376
