Interval_ID,RR_Interval
1,677.73438
1,682.72983
1,686.31947
1,689.12988
1,691.78765
1,694.91936
1,699.1516
1,705.04447
1,711.99914
1,718.45828
1,723.7824
1,728.53244
1,733.29381
1,737.36159
1,738.6937
1,735.38743
1,729.48759
1,726.6404
1,731.94893
1,741.35047
1,744.17673
1,730.85086
1,706.6304
1,686.56205
1,682.40641
1,688.10374
1,691.88349
1,687.08167
1,680.2279
1,679.75088
1,687.58526
1,697.94168
1,704.98126
1,708.22643
1,711.02379
1,716.3587
1,723.73365
1,731.00619
1,736.34896
1,739.96209
1,742.82645
1,745.96636
1,750.64593
1,758.2146
1,769.66117
1,783.63894
1,797.87119
1,810.11711
1,818.64445
1,822.09953
1,820.047
1,813.38223
1,803.10684
1,790.62392
1,778.40897
1,769.11448
1,765.01762
1,767.1353
1,776.2203
1,791.74619
1,807.26157
1,814.6007
1,806.55354
1,785.94124
1,761.5781
1,741.69893
1,727.16712
1,714.22907
1,700.1655
1,689.6807
1,690.53425
1,706.10383
1,725.52737
1,735.07179
1,727.53954
1,713.4857
1,706.36695
1,713.28404
1,730.64317
1,753.84262
1,779.4968
1,806.18213
1,832.65318
1,857.06581
1,875.08078
1,881.70894
1,872.22217
1,848.8098
1,821.12819
1,799.16995
1,788.94882
1,788.87406
1,796.28141
1,807.74839
1,819.68695
1,828.80941
1,834.39213
1,837.0106
1,837.24253
1,835.37047
1,831.29978
1,824.91147
1,816.37725
1,806.72379
1,797.1341
1,788.83066
1,783.23775
1,781.8441
1,785.75279
1,793.1143
1,800.71465
1,805.55129
1,808.22576
1,812.29323
1,821.33776
1,834.60522
1,844.08035
1,841.056
1,820.1071
1,791.37349
1,769.60426
1,766.88313
1,779.53592
1,798.44537
1,818.12051
1,835.34708
1,846.97092
1,851.76981
1,851.78938
1,849.39093
1,846.52154
1,842.91705
1,837.57842
1,829.62218
1,820.15533
1,811.95835
1,807.83583
1,808.89732
1,813.61606
1,820.46724
1,828.68001
1,837.63791
1,846.56881
1,853.12168
1,854.02675
1,846.05558
1,829.85036
1,812.49785
1,801.69256
1,802.10234
1,809.33991
1,817.3318
1,820.8937
1,820.92476
1,820.87085
1,824.00352
1,830.03802
1,835.46158
1,836.65284
1,832.06542
1,824.92173
1,818.69269
1,815.01972
1,815.04486
1,819.69484
1,827.72758
1,836.64554
1,843.96002
1,848.5643
1,851.45688
