Interval_ID,RR_Interval
1,418.94531
1,253.93775000000002
1,221.95948
1,271.21545
1,331.54213
1,289.92773
1,300.82172
1,355.39545
1,384.56255
1,401.71778
1,405.26538
1,392.26977
1,359.79534
1,308.20254
1,268.26613
1,260.15325
1,280.22398
1,318.12405
1,343.67944
1,354.57358
1,355.44921
1,349.75459
1,345.79301
1,362.91412
1,391.92875
1,448.65229
1,494.50077
1,501.45081000000005
1,500.07554
1,503.28317
1,503.81081000000006
1,497.23451
1,483.67643
1,463.60051
1,441.33337
1,426.02123
1,420.19107
1,421.46941
1,427.38314
1,435.51669
1,443.62136
1,450.78239
1,457.31129
1,463.56586
1,469.93633
1,476.95065
1,485.17324
1,494.92793
1,503.4599400000001
1,506.38758000000007
1,506.25473
1,508.4628799999999
1,511.00066
1,510.27824
1,502.70581999999996
1,484.69373
1,456.66688
1,433.49921
1,432.96587
1,471.72059
1,554.60194
1,674.51685
1,822.70756
1,967.25042
1,1063.9542
1,1112.1732
1,1124.3278
1,1112.8404
1,1090.1332
1,1068.6285
1,1058.8388
1,1054.5465
1,1044.2757
1,1027.5759
1,1006.2557
1,982.12358
1,956.70991
1,930.70431
1,904.63793
1,879.07416
1,855.12521
1,834.36237
1,818.36738
1,808.38347
1,805.04699
1,808.93108
1,819.83824
1,834.87621
1,850.56409
1,863.59736
1,873.10202
1,879.97387
1,885.14839
1,888.71771
1,888.13215
1,880.32619
1,862.39832
1,835.79434
1,805.64025
1,769.19204
1,725.40241
1,692.86032
1,678.74982
1,677.51045
1,683.2378
1,690.02748
1,691.97508
1,683.17621
1,657.77399
1,643.56424
1,672.37874
1,698.31517
1,722.55601
1,751.3292
1,786.07886
1,821.25865
1,850.7679
1,869.73679
1,879.05867
1,880.91093
1,876.79765
1,868.15916
1,856.43578
1,843.06784
1,829.548
1,817.84882
1,810.20079
1,808.63987
1,810.67142
1,809.27017
1,797.25821
1,771.15054
1,733.87571
1,689.27023
1,648.98587
1,630.33032
1,630.33886
1,641.09643
1,658.25329
1,674.66631
1,684.73194
1,689.73846
1,691.97005
1,693.71056
1,696.33529
1,698.32394
1,697.5806
1,692.00939
1,679.74688
1,660.93981
1,636.77337
1,610.74804
1,591.7249
1,588.14155
1,600.39074
1,625.51594
1,660.54963
1,702.52428
1,747.29626
1,784.59113
1,802.1431
1,789.66664
1,756.97089
1,725.55835
1,713.95282
1,718.90591
1,727.90229
1,730.27207
1,725.37914
1,715.92205
1,704.60156
1,693.61401
1,682.84679
1,671.52691
1,658.88135
1,644.14481
1,628.97141
1,620.85892
1,626.64054
1,636.65162
1,631.19143
1,603.26317
1,578.6772
1,582.88795
1,605.84955
1,623.72503
1,625.36874
1,617.66266
1,608.00336
1,599.17759
1,592.42239
1,589.02909
1,591.59921
1,604.06318
1,627.2637
1,652.24172
1,668.31849
1,670.75971
1,661.93783
1,644.6509
1,622.69077
1,601.80016
1,587.17318
1,579.10315
1,575.97493
1,576.16908
1,578.06615
1,580.04671
1,580.77587
1,580.4022
1,579.53882
1,578.5322
1,577.51887
1,576.62968
1,575.9955
1,575.7472
1,576.07423
1,578.38684
1,585.24147
1,597.22166
1,610.24704
1,619.58061
1,620.48645
1,608.31919
1,586.57526
1,573.27049
1,582.2745
1,604.06051
1,623.49179
1,634.37536
1,638.76158
1,639.00884
1,637.47554
1,636.37339
1,636.54161
1,638.06925
1,640.82273
1,644.15781
1,647.29507
2,648.52736
2,645.42525
2,637.29452
2,630.17623
2,631.40356
2,640.719
2,650.19653
2,652.69904
2,647.3327
2,635.35094
2,618.02679
2,598.12607
2,581.0209
2,571.39548
2,569.73482
2,575.36437
2,587.54669
2,603.4372
2,617.63322
2,626.2885
2,633.43313
2,645.36287
2,668.37369
2,704.01911
2,735.84335
2,754.88475
2,765.70586
2,773.59513
2,783.71533
2,797.92999
2,814.5594
2,831.75245
2,848.91672
2,868.63837
2,892.36022
2,911.81463
2,921.01466
2,923.64886
2,924.30315
2,927.56348
2,938.01483
2,956.55842
2,972.63231
2,981.8188
2,986.49136
2,989.20882
2,992.40237
2,996.79606
2,1001.8963000000001
2,1007.1832
2,1012.1369999999998
2,1016.2476
2,1019.3053000000001
2,1021.4483999999999
2,1022.8345999999999
2,1023.6217999999999
2,1023.9572999999999
2,1023.5795
2,1021.6905
2,1017.4558000000001
2,1010.0409999999999
2,998.6173
2,982.97343
2,964.07914
2,943.03715
2,920.97195
2,899.45295
2,880.46605
2,866.01349
2,860.0965
2,873.42751
2,918.1258
2,1006.3070999999999
2,1131.0006
2,1229.0145
2,1283.0513
2,1303.9113
2,1302.5652
2,1289.9833
2,1277.1363
2,1273.1048
2,1278.1632
2,1290.0238
2,1306.398
2,1324.9977
2,1343.5345
2,1359.7276
2,1372.1721
2,1381.1358
2,1387.0755
2,1390.4476
2,1391.7076
2,1391.1677
2,1388.8606
2,1384.7869
2,1378.9466
2,1371.3026
2,1361.7445
2,1350.1533
2,1336.4102
2,1320.3963
2,1302.2395
2,1283.1598
2,1264.6782
2,1248.3162
2,1235.5948
2,1227.7255
2,1224.7639
2,1226.4966
2,1232.6688
2,1241.8296
2,1251.1758
