Interval_ID,RR_Interval
1,752.44141
1,752.70911
1,747.59736
1,741.52891
1,738.9265
1,744.21288
1,761.8108
1,792.9291
1,825.30403
1,843.14207
1,831.95022
1,795.70713
1,752.12205
1,718.3486
1,700.96912
1,699.59008
1,713.27528
1,738.48833
1,770.69711
1,805.06418
1,833.98815
1,848.3902
1,839.35653
1,807.30061
1,766.33649
1,731.55408
1,712.87071
1,713.13672
1,734.42687
1,772.57069
1,817.08856
1,857.22244
1,884.78135
1,899.70836
1,903.55389
1,897.82948
1,882.86181
1,857.60383
1,820.93843
1,775.6567
1,734.98759
1,713.80475
1,719.02616
1,742.92279
1,776.19752
1,811.38568
1,845.21087
1,874.97922
1,897.85808
1,909.33908
1,903.80231
1,875.6202
1,826.75801
1,779.68953
1,760.31061
1,784.06883
1,834.61057
1,889.55381
1,926.86366
1,935.54525
1,917.66781
1,876.05607
1,815.86099
1,753.26505
1,707.71201
1,691.19487
1,693.54091
1,700.55645
1,704.16048
1,706.50333
1,710.62661
1,718.65078
1,732.12541
1,752.16105
1,775.91966
1,798.44123
1,814.77299
1,820.58592
1,812.16842
1,785.94561
1,745.73801
1,707.29777
1,686.88878
1,689.76069
1,711.21646
1,745.6929
1,781.34759
1,802.10744
1,792.47074
1,756.57247
1,721.19821
1,712.89276
1,735.04408
1,772.82529
1,811.09921
1,841.52217
1,864.43167
1,880.73116
1,891.38704
1,897.73143
1,901.22805
1,903.33768
1,905.19662
1,907.33735
1,910.22653
1,914.1484
1,916.85441
1,914.24215
1,902.16678
1,878.93772
1,852.39816
1,832.7059
1,829.01935
1,839.86316
1,857.34173
1,873.48409
1,882.87958
1,885.68807
1,882.8017
1,875.14318
1,863.96747
1,850.73336
1,836.92212
1,825.30726
1,820.73622
1,828.24342
1,850.72418
1,882.71576
1,916.71427
1,945.24244
1,963.97798
1,974.69332
1,979.85661
1,981.91658
1,982.09597
1,979.68043
1,973.78465
1,963.57831
1,949.84245
1,935.18845
1,922.32677
1,913.73931
1,910.05524
1,911.00462
1,916.31126
1,925.38133
1,936.7026
1,948.59787
1,959.39511
1,967.88501
1,973.67908
1,976.47308
1,975.94937
1,971.18971
1,960.4468
1,941.91272
1,914.32655
1,883.32524
1,859.26626
1,852.55271
1,867.17448
1,894.18804
1,923.09497
1,943.70859
1,953.14577
1,955.90176
1,956.79851
1,960.11079
1,963.73735
1,961.45622
1,946.97645
1,916.41905
1,879.41083
1,850.27674
1,842.7417
1,857.59024
1,883.18333
1,907.38063
1,920.02128
1,922.43484
1,920.08637
1,918.43016
1,919.59998
1,918.38577
1,908.59374
1,884.73013
1,851.79247
1,822.86279
1,811.03685
1,818.98929
1,833.92765
1,841.80601
1,832.7101
1,814.14716
1,798.21562
1,795.42897
1,804.46872
1,818.66662
1,831.52293
1,841.1426
1,850.3062
1,862.0031
