Interval_ID,RR_Interval
1,677.73438
1,658.29304
1,654.66144
1,662.74098
1,678.43306
1,697.63908
1,716.44696
1,734.53933
1,754.84516
1,780.24248
1,809.12583
1,835.02529
1,851.22766
1,853.38681
1,844.92152
1,830.84038
1,815.83541
1,801.91433
1,789.73209
1,779.92914
1,773.08718
1,769.74446
1,770.29462
1,772.3401
1,770.94977
1,761.29428
1,743.72802
1,724.22953
1,708.72314
1,698.09529
1,689.35023
1,680.21554
1,673.65264
1,674.66587
1,685.39168
1,700.63093
1,714.07837
1,722.84134
1,729.64975
1,737.70509
1,747.76682
1,757.18843
1,763.08712
1,763.62119
1,758.59384
1,747.98116
1,733.61211
1,720.30513
1,713.0155
1,712.87692
1,716.748
1,721.34279
1,724.6793
1,725.82784
1,724.08494
1,720.92319
1,719.17105
1,721.0876
1,724.61048
1,725.75521
1,721.47443
1,713.83074
1,706.60445
1,703.4455
1,707.5794
1,722.13239
1,747.26465
1,776.504
1,802.47864
1,819.30881
1,827.29648
1,828.34438
1,824.32511
1,816.61146
1,806.1645
1,793.93467
1,781.25873
1,770.35649
1,763.56734
1,761.32734
1,758.9604
1,750.94505
1,734.69203
1,715.71315
1,700.85086
1,692.79877
1,687.34254
1,679.87164
1,670.15662
1,661.63264
1,657.35338
1,657.8857
1,663.02443
1,673.32317
1,690.69629
1,717.03429
1,749.71099
1,781.14955
1,803.54492
1,811.53391
1,804.24897
1,781.31148
1,745.83503
1,710.47306
1,689.29239
1,685.76158
1,687.70064
1,682.44299
1,668.7202
1,653.95737
1,644.41243
1,640.60016
1,641.52422
1,645.38318
1,649.39826
1,651.56449
1,655.53894
1,667.32414
1,689.0259
1,713.21421
1,731.0711
1,738.3284
1,739.36695
1,739.50107
1,741.38362
1,743.16564
1,742.59
1,739.06356
1,734.60858
1,731.46465
1,731.40441
1,735.59138
1,745.0476
1,757.63135
1,767.47617
1,768.59405
1,759.61274
1,745.83527
1,733.01094
1,724.09463
1,718.48865
1,715.39687
1,714.62235
1,716.50646
1,721.33785
1,728.57945
1,737.16608
1,746.06009
1,754.5831
1,762.26248
1,768.57854
1,772.40524
1,772.2101
1,766.687
1,758.47587
1,753.50048
1,757.4561
1,770.1183
1,786.13063
1,799.99846
1,807.68532
1,807.18858
1,796.66211
1,775.90547
1,748.64939
1,719.21431
1,693.47037
1,680.15602
1,687.5095
1,708.53417
1,722.68411
1,711.02634
1,679.8081
1,651.97916
1,644.26141
1,650.55187
1,659.87735
1,665.27815
1,664.74239
1,657.16069
1,646.35947
1,638.58437
1,637.15886
1,638.97612
1,640.30586
1,640.24042
1,639.78378
1,639.96481
1,641.78613
1,646.21832
1,653.92472
1,665.38015
1,680.66912
1,698.43933
1,717.00804
1,735.45812
1,754.7321
1,776.04895
1,799.40259
1,820.83729
1,835.60286
1,839.62397
1,835.31038
1,828.68917
1,825.70755
1,828.09016
1,832.30249
1,834.48114
1,832.70647
1,831.21793
1,835.47206
1,850.17719
1,872.9471
1,897.48013
1,917.4338
1,927.98323
1,929.39868
1,923.01847
1,910.18203
1,892.35785
1,871.2624
1,848.64026
1,826.25248
1,805.95726
1,789.64837
1,779.00606
1,773.6986
1,772.28974
1,773.23725
1,773.77024
1,770.25943
1,759.4505
1,744.71342
1,734.93086
1,738.48258
1,754.90845
1,777.50787
2,799.58648
2,818.01777
2,833.48744
2,846.86701
2,858.42193
2,866.57285
2,869.39071
2,865.17254
2,855.37794
2,843.79329
2,834.24458
2,829.14267
2,828.30689
2,831.2796
2,837.45743
2,845.54988
2,854.06414
2,861.51011
2,866.45658
2,867.52918
2,863.35597
2,853.4183
2,840.06215
2,826.23399
2,814.66134
2,806.26193
2,801.06096
2,799.0269
2,799.26334
2,800.14671
2,800.05978
2,798.78169
2,798.07996
2,799.86945
2,804.52724
2,808.67476
2,808.3708
2,801.17368
2,791.92272
2,787.66397
2,794.49034
2,811.05383
2,832.51121
2,854.04324
2,872.54644
2,887.14386
2,897.10711
2,901.70193
2,900.15144
2,891.66006
2,875.46057
2,853.32148
2,831.50932
2,816.75243
2,813.83132
2,820.09173
2,831.10587
2,842.67297
2,853.14621
2,862.48679
2,870.67835
2,877.14602
2,880.066
2,877.50151
2,867.96716
2,850.1943
2,823.05544
2,789.96483
2,759.76638
2,741.40278
2,737.02417
2,740.86511
2,746.80824
2,751.32108
2,753.70442
2,753.38714
2,749.31271
2,739.87035
2,723.65488
2,704.26223
2,689.30718
2,680.08274
2,674.56434
2,670.87113
2,667.69985
2,663.90418
2,659.737
2,657.30467
2,658.33142
2,660.30217
2,658.60339
2,651.16001
2,642.91205
2,639.67185
2,641.68825
2,644.50852
2,644.83078
2,644.76527
2,647.76076
2,654.53854
2,662.29858
2,668.3145
2,672.56552
2,676.4389
2,680.60163
2,683.12973
2,681.5634
2,676.06575
2,671.1214
2,671.26294
2,676.2702
2,682.53297
2,686.93452
2,689.4552
2,691.12836
2,692.91967
2,695.60967
2,699.92658
2,705.37388
2,709.58941
2,710.19363
2,708.04148
2,707.2389
2,711.53185
2,718.80924
2,723.17469
2,719.77521
2,712.67326
2,710.23435
2,718.43993
2,731.42142
2,739.67694
2,736.18934
2,724.73478
2,712.01661
2,703.42046
2,700.62887
