Interval_ID,RR_Interval
1,757.8125
1,753.76445
1,749.25179
1,744.52691
1,739.84221
1,735.45007
1,731.60283
1,728.46624
1,725.94396
1,723.8903
1,722.15952
1,720.60841
1,719.15973
1,717.80745
1,716.54909
1,715.38216
1,714.34672
1,713.72247
1,713.87294
1,715.16178
1,717.94055
1,722.25968
1,727.85431
1,734.5365
1,742.41425
1,751.65501
1,762.09177
1,772.4667
1,781.30001
1,787.38376
1,790.80709
1,791.99437
1,790.5919
1,785.64022
1,776.29012
1,765.0386
1,757.45528
1,754.74458
1,755.87704
1,760.7509
1,770.1714
1,784.90364
1,802.77002
1,817.79381
1,823.74928
1,817.228
1,803.01307
1,786.91468
1,772.98155
1,764.83474
1,765.09831
1,771.77811
1,781.64074
1,792.49854
1,802.80195
1,811.04456
1,816.68579
1,820.26561
1,822.38098
1,823.62888
1,824.60585
1,825.68187
1,826.63204
1,827.13494
1,826.8692
1,825.51339
1,822.76613
1,818.94862
1,815.11136
1,812.10436
1,809.86995
1,808.13777
1,806.63742
1,805.13794
1,804.0129
1,804.10899
1,806.26558
1,810.40815
1,815.18745
1,819.16007
1,821.45094
1,822.88542
1,824.60551
1,827.7532
1,833.4705
1,842.89939
1,856.57935
1,871.42348
1,883.0989
1,890.19933
1,894.57828
1,898.25988
1,903.26821
1,911.6274
1,925.16364
1,942.25275
1,958.34223
1,970.19214
1,978.3381
1,983.94305
1,988.16994
1,992.18172
1,997.07731
1,1003.3319999999999
1,1011.0697
1,1020.4101999999999
1,1031.3261
1,1041.7457
1,1048.1015
1,1048.6923
1,1048.0148
1,1051.8272
1,1065.8878
1,1093.1606
1,1117.2575
1,1131.0259
1,1136.9065
1,1137.4107
1,1135.0498
1,1132.3353
1,1131.3159
1,1132.4036
1,1135.6487
1,1141.1016
1,1148.8124
1,1158.8316
1,1171.0708
1,1183.6294
1,1193.574
1,1200.1919
1,1203.997
1,1205.5158
1,1205.2748
1,1203.8003
1,1201.6188
1,1199.2569
1,1197.2313
1,1195.736
1,1194.573
1,1193.5206
1,1192.3573
1,1190.8736
1,1189.0071
1,1186.7924
1,1184.2655
1,1181.4626
1,1178.4201
1,1175.174
1,1171.7606
1,1168.216
1,1164.5716
1,1160.8192
1,1156.9326
1,1152.8849
1,1148.6495
1,1144.1998
1,1139.5169
1,1135.0695
1,1132.0507
1,1131.0372
1,1132.0835
1,1135.2312
1,1140.5219
1,1147.9971
1,1157.6983
1,1169.667
1,1183.9476
1,1200.5893
1,1219.6417
1,1241.1544
1,1265.1695
1,1290.8497
1,1315.6777
1,1336.9465
1,1351.9496
1,1357.9802
1,1352.892
1,1338.3741
1,1317.7209
1,1294.2323
1,1271.2082
1,1251.7034
1,1236.708
1,1226.177
1,1220.0574
1,1218.2967
1,1220.8419
1,1227.6404
1,1238.6394
1,1253.7449
1,1272.1635
1,1292.5163
1,1313.4067
1,1333.4403
1,1351.7448
1,1368.5954
1,1384.4201
1,1399.6468
1,1414.7034
1,1430.0181
1,1446.0187
1,1463.1327
1,1481.5514
1,1500.8344
1,1520.4372
1,1539.8151
1,1558.4237
1,1575.7183
1,1591.2059
1,1604.748
1,1616.3554
1,1626.0393
1,1633.811
1,1639.6874
1,1643.7897
1,1646.3311
1,1647.5282
1,1647.5975
1,1646.7555
1,1645.2188
1,1643.2038
1,1640.9244
1,1638.4746
1,1635.7873
1,1632.7836
1,1629.3849
1,1625.5123
1,1621.0872
1,1616.0307
1,1610.2786
1,1603.945
1,1597.2633
1,1590.4693
1,1583.7987
1,1577.4871
1,1571.7671
1,1566.7124
2,1562.1657
2,1557.9513
2,1553.8938
2,1549.8176
2,1545.5473
2,1540.9072
2,1535.7217
2,1529.7887
2,1522.8527
2,1514.6518
2,1504.9241
2,1493.6639
2,1481.909
2,1470.9551
2,1461.6433
2,1454.1116
2,1448.4376
2,1444.6989
2,1442.9733
2,1443.2915
2,1444.8701
2,1446.2341
2,1445.8863
2,1442.3296
2,1434.067
2,1419.6012
2,1397.6377
2,1372.8663
2,1354.2069
2,1342.2612
2,1335.8198
2,1333.6734
2,1334.6123
2,1337.4274
2,1340.909
2,1343.8478
2,1345.1055
2,1344.446
2,1342.2542
2,1338.9272
2,1334.8622
2,1330.4561
2,1326.106
2,1322.2071
2,1319.0662
2,1316.869
2,1315.7924
2,1316.0051
2,1317.507
2,1320.1398
2,1323.7391
2,1328.1654
2,1333.5731
2,1340.311
2,1348.7314
2,1359.1811
2,1371.441
2,1384.2393
2,1396.1891
2,1405.9039
2,1411.9967
2,1413.245
2,1410.7567
2,1407.372
2,1405.9723
2,1409.4389
2,1420.6533
2,1442.4968
2,1477.8509
2,1528.5673
2,1582.5208
2,1621.9227
2,1645.8907
2,1657.7008
2,1660.6292
2,1657.952
2,1652.9453
2,1648.8854
2,1649.0119
2,1654.261
2,1661.9292
2,1668.9918
2,1672.9444
2,1673.0382
2,1668.8948
2,1660.1357
2,1646.3826
2,1627.2569
2,1602.4887
2,1573.5205
2,1543.1635
2,1514.267
2,1489.6084
2,1470.6369
2,1457.6327
2,1450.836
2,1450.4869
2,1456.8255
2,1469.9162
2,1488.0635
2,1508.5583
2,1528.6798
2,1545.7068
2,1556.9183
2,1559.7848
2,1556.8534
2,1556.151
2,1564.3394
2,1578.9109
2,1594.1683
2,1604.4108
2,1603.938
2,1587.0493
2,1548.0441
2,1481.222
2,1383.9169
2,1292.3121
2,1241.1113
2,1222.9674
2,1227.1297
2,1242.8473
2,1259.4493
2,1270.9587
2,1278.6247
2,1284.3119
2,1289.8849
2,1297.2085
2,1308.1474
2,1324.2525
2,1345.0687
2,1369.3508
2,1395.8517
2,1423.3243
2,1450.5215
2,1476.4696
2,1501.1387
2,1524.7029
2,1547.3365
2,1569.2136
2,1590.5083
2,1611.3946
2,1631.9359
2,1651.8904
2,1670.964
2,1688.8626
2,1705.2921
2,1719.9583
2,1732.5674
2,1742.8755
2,1750.7419
2,1756.0388
2,1758.6383
2,1758.4126
2,1755.2339
2,1748.9271
2,1738.973
2,1724.6986
2,1705.4307
2,1680.4956
2,1649.22
2,1610.9477
2,1566.2677
2,1517.8317
2,1468.4852
2,1421.0736
2,1378.4425
2,1343.2303
2,1316.6498
2,1299.3136
