Interval_ID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,pNN50,pNN25,SD1,SD2
1,0.7991255473839662,0.81776364,0.0546815380407726,0.009713050274212834,0.006048688959900013,5.629697828904124,75.0820696402677,0.0,0.02109704641350211,0.006843090273141341,0.07678243551589681
2,0.8561226125416667,0.8565662350000001,0.019592438370014346,0.0072130313691210705,0.004080854359330641,2.7162558108217048,70.0834192684986,0.0,0.0,0.005119571376874677,0.027382354916504797
3,0.806460084375,0.805057105,0.024633842974160776,0.006276488321998047,0.004059122827785908,3.924781137220196,74.39921846410974,0.0,0.0,0.004447123104941833,0.034672571615765264
4,0.8171272755416666,0.8190503849999999,0.03466636611868159,0.007756665353733791,0.005172770987406458,4.469235752447976,73.42797358003564,0.0,0.0125,0.005531403640573748,0.04895377329302107
5,0.923382190125,0.848955565,0.17923423638754513,0.02400871990028905,0.019994599269411877,7.465380792142411,64.97851121849955,0.058333333333333334,0.12916666666666668,0.016939687619804397,0.25338675810189043
6,1.151760578375,1.3193405,0.2561715458284284,0.009776123098317826,0.007767443696572847,26.203797072942724,52.094160128881136,0.0,0.04583333333333333,0.0068270836130891275,0.36258273458863743
7,0.8774616819166667,0.8753041450000001,0.03477680033984209,0.0052781662441378895,0.00385868359715386,6.588803522144908,68.37905430689594,0.0,0.0,0.0037246423426135025,0.04951133396649701
8,0.8348766425416667,0.833868335,0.030283028823567218,0.0031576159219237968,0.0022085690837668377,9.59047255028949,71.86690457327717,0.0,0.0,0.0022631150636627725,0.04257450138860226
9,0.7619910928333333,0.75828763,0.029128217437836425,0.0056106201914702955,0.003439244822057246,5.1916216824156844,78.74107790013697,0.0,0.0,0.003954711564019836,0.04066654092965795
10,0.7159740298749999,0.73185462,0.06552908833548785,0.00895645760336985,0.005730272888974084,7.316406914138984,83.80192227150368,0.0,0.004166666666666667,0.006344136471673492,0.09239235296766124
11,0.8073511565,0.811705785,0.025754995648627193,0.006889534835488805,0.0043283499361877805,3.738277875591858,74.31710417076735,0.0,0.0,0.004882465969302148,0.03600513549462477
12,0.7699778659583333,0.7682134249999999,0.03239584005227561,0.009824522920725103,0.006091725143887243,3.29744663569726,77.92431789623268,0.0,0.0125,0.006955845795558424,0.04512115858887422
13,0.7917133246666667,0.792719285,0.030128990388869223,0.007229062697981957,0.004481984725961222,4.167758898713099,75.78500718711747,0.0,0.008333333333333333,0.005121660116934215,0.042458009243592706
14,0.8053492091666666,0.80871746,0.020686388600841862,0.0060381219782828935,0.0037155707313630253,3.425964012526393,74.50184257594897,0.0,0.0,0.004272307906116056,0.028846617566194954
15,0.7968379205,0.7982234699999999,0.018821990998301893,0.005996437789488404,0.003457533240926583,3.1388620476137254,75.29762133101194,0.0,0.0,0.004280855982419231,0.0262683597544411
16,0.8041170665833334,0.809832985,0.03163786766087184,0.007229316278399908,0.004147479952129421,4.376329163437068,74.61600119362969,0.0,0.0,0.005110200959327951,0.044489402908685534
17,0.7140450345416667,0.71137434,0.04952762953157647,0.007765962121977869,0.005026766047150871,6.37752653871592,84.02831347817295,0.0,0.0,0.005487337535157379,0.06978824061465652
18,0.7962224459583334,0.79813192,0.030786454657205527,0.008203407847126528,0.005286378935996366,3.752886023823543,75.3558258807738,0.0,0.0125,0.005870420386679209,0.042801399227847745
19,0.7562234557499999,0.755498925,0.043411761616971446,0.008898694383540066,0.0057942784652966475,4.8784416843520635,79.34162785322995,0.0,0.004166666666666667,0.006250551138368821,0.06099829644510802
20,0.8118127855416667,0.81152191,0.0205177477325865,0.006534832577954337,0.003808826402084336,3.13975109351759,73.90866597397347,0.0,0.0,0.0046249971226071055,0.028530294502520204
21,0.6742860621250001,0.673619905,0.05306703422121206,0.008342452139340062,0.005017826669655733,6.361083448230604,88.98300494438682,0.0,0.008333333333333333,0.0059219127743933555,0.07484979576077017
22,0.7226412030833332,0.715088645,0.04623286364915343,0.009699994579696487,0.0062752992245345895,4.766277266373489,83.02875582515179,0.0,0.025,0.0068583206349998324,0.0647982165324832
23,0.7404578030833334,0.7396322900000001,0.04744225570202315,0.012003201535425976,0.006850384809746142,3.952466811625478,81.03095105508316,0.0,0.029166666666666667,0.008507213078563728,0.06653807616927639
24,0.768091574125,0.7750284599999999,0.06564372638311992,0.011684077043727785,0.007494644427639543,5.618220946117316,78.11568570889641,0.0,0.025,0.008267859512995546,0.09268432048820778
25,0.7832184894166667,0.78308957,0.04032987484293116,0.010839370158955326,0.0071780349544798595,3.720684343417428,76.60697597255064,0.0,0.029166666666666667,0.007680851938414466,0.05627506974255522
26,0.7283474987083333,0.735789145,0.053254365140388116,0.011248648911795734,0.006866276836881136,4.734289918546901,82.37826052317783,0.0,0.0125,0.007936440919188803,0.07544064999443968
27,0.652027285625,0.6481128949999999,0.06302995322429311,0.011574740791136243,0.007464761155857756,5.445474275550125,92.02068889262367,0.0,0.0375,0.008193192286009432,0.08888546983432738
28,0.7245754097083333,0.7162590449999999,0.05250155126297828,0.013213171449701683,0.008777048145195225,3.973425415906763,82.80711599659733,0.004166666666666667,0.075,0.009349155027719928,0.07400282748907086
29,0.7820974847916666,0.78946898,0.06264700553031616,0.013911987983977582,0.00861226389779545,4.50309514373263,76.7167791314182,0.0,0.08333333333333333,0.009859457078563482,0.08797405495943104
30,0.7216370246666667,0.71557439,0.06672225706806259,0.013209470950905269,0.008636134016637724,5.051092304608156,83.14429269716969,0.0,0.058333333333333334,0.009358348177432849,0.0940575420690236
31,0.6843664191250001,0.681011555,0.04066159037975706,0.01267037186312814,0.007752806161920806,3.209186819377081,87.67233213563179,0.0,0.058333333333333334,0.008986398570515402,0.05656299317123379
32,0.732450200375,0.735788975,0.05634604415185074,0.012424874577694487,0.0075475604589423815,4.5349386667455684,81.91683198295419,0.0,0.0625,0.00877205218752062,0.07935245986931608
