Interval_ID,RR_Interval
1,521.48438
1,526.05634
1,522.82815
1,520.73395
1,528.70787
1,552.78688
1,576.95117
1,590.74087
1,598.61655
1,603.02846
1,599.74266
1,584.6369
1,563.73934
1,547.94547
1,542.78828
1,548.82295
1,563.87507
1,582.02615
1,598.28093
1,612.14868
1,623.87444
1,628.31281
1,615.67215
1,582.32107
1,544.17553
1,517.94789
1,505.20182
1,502.69255000000004
1,507.1733899999999
1,515.39761
1,524.17945
1,531.59165
1,536.89855
1,539.74487
1,540.2298
1,538.485
1,534.65403
1,531.30167
1,536.34673
1,553.17061
1,568.67929
1,578.0971
1,584.18722
1,589.83036
1,597.90724
1,610.35585
1,625.04467
1,638.74448
1,649.01768
1,656.09992
1,660.79054
1,663.88616
1,665.26966
1,662.59247
1,653.39233
1,639.60766
1,627.23296
1,620.8081
1,618.84923
1,618.46774
1,616.90938
1,611.53871
1,599.69933
1,578.65988
1,547.89755
1,522.40817
1,510.42611999999997
1,506.9901
1,506.61503
1,504.59257999999994
1,500.69608
1,496.30275
1,492.7884
1,491.30031
1,492.61902
1,497.49201
1,506.48780000000005
1,519.31626
1,534.86663
1,548.51207
1,554.69736
1,553.19301
1,547.39723
1,540.80021
1,538.10814
1,545.82581
1,565.88161
1,588.85585
1,604.96816
1,614.02266
1,620.05726
1,625.33878
1,629.33452
1,631.07206
1,628.17817
1,617.76497
1,603.11581
1,597.3708
1,610.50101
1,632.57183
1,647.71545
1,648.81571
1,641.54722
1,632.11182
1,623.07557
1,615.35052
1,609.20158
1,603.88397
1,598.56379
1,592.53413
1,586.90546
1,584.13182
1,585.30684
1,588.98659
1,594.18597
1,603.67132
1,621.03263
1,639.66604
1,641.90722
1,615.54278
1,580.22852
1,564.31975
1,571.12975
1,585.89347
1,598.77677
1,609.06785
1,617.14955
1,624.65358
1,633.67071
1,645.14842
1,658.26366
1,671.88865
1,683.22405
1,688.43993
1,685.25219
1,679.09167
1,677.73707
1,683.78881
1,688.94106
1,683.86147
1,668.67939
1,653.78982
1,648.65578
1,653.87435
1,666.67607
1,682.41801
1,692.3503
1,687.4759
1,668.22457
1,646.12433
1,632.15803
1,630.15308
1,641.22229
1,664.09913
1,693.68581
1,724.50055
1,750.13869
1,763.21947
1,756.57922
1,731.72017
1,700.55783
1,674.88817
1,657.9234
1,647.32818
1,640.84683
1,636.77662
1,633.58387
1,630.89165
1,629.38376
1,629.50646
1,630.64969
1,631.96985
1,633.06822
1,634.00243
1,634.85087
1,635.69192
1,636.60287
1,637.62335
1,638.74705
1,639.96488
1,641.26774
1,642.64654
1,644.09099
1,645.58414
1,647.10673
1,648.63947
1,650.16307
1,651.65827
1,653.11872
1,654.59849
1,656.16919
1,657.90244
1,659.86985
1,662.14305
1,664.78999
1,667.76926
1,670.91394
1,674.05021
1,677.00422
1,679.60526
1,681.91078
1,684.35813
1,687.42059
1,691.57146
1,697.28405
1,704.85141
1,713.48192
1,721.98006
1,729.39488
1,735.82776
1,741.66232
1,747.28218
1,753.06682
1,759.17725
1,765.45186
1,771.70311
1,777.74344
1,783.38532
1,788.5534
1,793.65965
1,799.24825
1,805.86338
1,814.04924
1,824.28856
1,835.97507
1,847.56798
1,857.52227
1,865.30514
1,871.69733
1,877.56721
1,883.78318
1,891.21494
1,900.81617
1,913.67319
2,930.66711
2,948.31393
2,961.30962
2,976.69462
2,994.17383
2,999.42223
2,1000.9501
2,1001.5592
2,1001.4403000000001
2,1000.7833000000002
2,999.77871
2,998.61642
2,997.28467
2,995.17459
2,991.56745
2,985.74613
2,977.6586
2,968.94166
2,961.48835
2,956.32504
2,952.83939
2,950.23684
2,947.72282
2,944.50278
2,939.78215
2,932.76639
2,922.9267
2,911.73098
2,901.55482
2,894.7784
2,892.94998
2,891.92606
2,885.18035
2,866.1785
2,831.05907
2,801.45092
2,787.298
2,784.17699
2,787.55946
2,792.91698
2,795.7212
2,792.92256
2,786.76433
2,780.67354
2,777.59645
2,778.00303
2,781.56809
2,788.06875
2,798.07809
2,812.54106
2,832.22176
2,853.63735
2,869.03645
2,870.48034
2,853.51791
2,827.00971
2,802.99181
2,792.05624
2,794.66767
2,806.95635
2,825.08694
2,846.12437
2,867.90616
2,888.29486
2,905.34241
2,917.84495
2,924.78144
2,925.13776
2,918.42386
2,905.03152
2,885.43714
2,860.51514
2,834.26566
2,812.16504
2,799.4534
2,797.06487
2,802.25732
2,812.18502
2,824.91389
2,839.95028
2,856.92769
2,874.74201
2,888.18356
2,890.62259
2,875.57378
2,843.95432
2,807.44264
2,778.53875
2,765.62717
2,768.47248
2,785.75492
2,815.21521
2,851.7016
2,889.50743
2,923.02492
2,949.51101
2,969.4603
2,983.54118
2,992.41969
2,996.14781
2,993.3428
2,982.41732
2,961.83118
2,933.5037
2,905.11427
2,884.88739
2,879.96071
2,888.82818
2,905.85689
2,925.38871
2,942.61138
2,955.3621
2,961.99544
2,960.87189
2,951.194
2,933.87166
2,910.02136
2,880.9357
2,850.21153
2,823.06388
2,804.67173
2,797.38324
2,799.79672
2,810.24915
2,825.84628
2,840.61911
2,848.12663
2,842.7809
2,825.99933
2,802.63569
2,777.56337
2,755.59373
2,741.49012
2,739.64604
2,749.73878
2,768.18443
2,791.25094
2,813.50497
2,827.92089
2,827.44351
2,811.02046
2,790.65999
2,780.08458
2,788.17073
2,808.875
2,833.29184
2,853.23174
2,867.16067
2,877.1596
2,885.34194
2,893.02842
2,899.74775
2,904.78252
2,907.37412
2,906.06895
2,898.83498
2,883.62267
2,859.9493
2,833.00599
2,809.26777
2,794.45383
2,788.88248
2,790.52204
2,797.47401
2,809.66768
2,828.29617
2,854.56015
2,887.56364
2,922.36035
2,953.54166
2,975.76071
2,986.43357
2,986.79028
2,978.33976
2,962.59634
2,941.38691
2,917.01436
2,891.82157
2,868.13376
2,848.14247
2,833.97816
2,827.68294
2,829.01113
2,835.27252
2,843.65791
2,851.79823
2,858.61901
2,863.28253
2,864.93166
2,862.46612
2,854.62006
2,840.15405
2,820.85582
2,804.1161
2,797.93128
2,807.15382
2,826.61635
2,849.15984
2,868.06757
2,882.08112
2,893.61966
2,905.17101
2,918.06171
2,929.38831
2,935.28453
2,931.9173
2,918.12892
2,897.35932
2,873.5017
2,850.40334
2,831.59125
2,820.45616
2,820.14998
2,829.30938
2,842.53482
2,854.2876
2,860.9155
2,863.89067
2,865.54703
2,867.96469
2,870.26609
2,869.66215
2,863.34075
2,850.26505
2,833.30333
2,815.84367
2,801.10814
2,791.53614
2,789.33666
2,796.26027
2,810.50358
2,828.60286
2,847.14277
2,864.62559
2,881.86971
2,899.83185
2,919.02233
2,936.80072
2,949.17068
2,952.13063
3,943.33465
3,926.94427
3,908.71953
3,894.33314
3,886.22203
3,882.70943
3,881.85248
3,881.97849
3,882.96429
3,885.23808
3,889.20211
3,893.62077
3,894.69759
3,888.41322
3,871.70696
3,848.90388
3,827.76084
3,815.84779
3,816.12751
3,827.02547
3,846.77409
3,872.86758
3,900.79493
3,925.7079
3,942.83247
3,950.63514
3,952.00984
3,950.16935
3,948.21381
3,947.44656
3,947.72823
3,948.87878
3,950.68251
3,952.64924
3,954.16127
3,954.60017
3,953.14024
3,948.04514
3,937.32849
3,919.03233
3,894.05498
3,868.55341
3,849.25035
3,841.60954
3,843.83077
3,851.5142
3,860.32821
3,868.01499
3,874.66042
3,880.47618
3,885.48162
3,888.74572
3,889.04431
3,885.1877
3,877.49362
3,868.33934
3,860.25045
3,855.44499
3,854.67385
3,858.25093
3,866.45302
3,878.68129
3,893.44784
3,909.22503
3,924.49945
3,937.84806
3,947.88323
3,953.21741
3,953.14142
3,949.38816
3,944.23992
3,939.95956
3,936.89291
3,931.87513
3,921.36617
3,902.16264
3,875.87926
3,847.73069
3,822.99471
3,805.03267
3,793.89502
3,789.30402
3,791.24114
3,800.38403
3,817.52603
3,842.69622
3,871.12455
3,896.18253
3,911.25745
3,913.24002
3,906.52003
3,896.45447
3,888.20521
3,884.45564
3,886.18422
3,894.33552
3,908.65643
3,924.98772
3,938.3751
3,943.89735
3,939.29773
3,926.89837
3,909.47285
3,889.72811
3,869.63669
3,850.71596
3,834.44991
3,820.61658
3,806.28458
3,788.2864
3,765.2922
3,740.58689
3,718.15595
3,700.68242
3,688.4128
3,681.41795
3,682.68635
3,698.65902
3,735.08057
3,783.84204
3,826.34166
3,853.51093
3,866.41382
3,866.5795
3,856.38363
3,841.37662
3,827.85302
3,821.5838
3,823.30857
3,830.96047
3,842.44135
3,855.61493
3,868.29112
3,878.27578
3,883.77716
3,885.53022
3,885.24835
3,884.61884
3,883.3499
3,877.90601
3,864.45097
3,840.6468
3,813.17215
3,792.06277
3,786.357
3,795.12441
3,811.72483
3,829.52439
3,844.41674
3,855.39614
3,862.32252
3,867.03244
3,871.72189
3,878.37864
3,885.98791
3,891.27992
3,890.93013
3,882.54401
3,866.97902
3,845.80301
3,820.93201
3,797.98657
3,784.8239
3,788.78322
3,807.3127
3,829.28552
3,843.31287
3,843.51458
3,836.7405
3,831.63319
3,835.40841
3,846.59057
3,860.43145
3,872.21651
3,878.88057
3,879.5659
3,873.56901
3,860.63237
3,842.92201
3,823.42336
3,805.10622
3,790.72579
