Interval_ID,RR_Interval
1,792.96875
1,826.02509
1,849.34958
1,864.42637
1,872.73961
1,875.77346
1,875.01207
1,871.93958
1,867.97525
1,864.30467
1,862.06087
1,862.30407
1,864.95094
1,869.00937
1,873.46226
1,877.45868
1,880.64768
1,882.77196
1,883.60313
1,883.417
1,882.91766
1,882.82277
1,883.29283
1,882.45892
1,877.99021
1,867.76511
1,853.76486
1,841.71385
1,837.46145
1,843.72647
1,855.95342
1,868.55603
1,876.51311
1,880.65343
1,885.26417
1,894.67387
1,910.68415
1,928.15468
1,940.76354
1,942.29512
1,932.07726
1,917.58037
1,906.92524
1,907.35604
1,917.96869
1,933.43331
1,948.37601
1,958.39105
1,963.80164
1,966.37254
1,967.86878
1,969.60337
1,971.38926
1,972.72862
1,973.12399
1,972.19074
1,969.81837
1,965.93717
1,960.47809
1,953.4147
1,944.78904
1,934.6493
1,923.12241
1,911.51515
1,902.0435
1,896.94686
1,897.83796
1,903.90932
1,913.76934
1,926.02951
1,939.49998
1,953.30649
1,966.60284
1,978.5375
1,988.08519
1,994.01176
1,995.07071
1,990.05599
1,978.91133
1,962.86666
1,943.21977
1,921.22958
1,897.76564
1,873.47339
1,848.99843
1,825.23819
1,803.53454
1,785.27346
1,771.49395
1,762.40616
1,758.09906
1,758.66163
1,764.18285
1,774.75409
1,790.71814
1,812.8882
1,842.12906
1,878.63394
1,918.72098
1,957.3215
1,989.36507
1,1010.9114
1,1023.9119999999999
1,1032.2315
1,1039.736
1,1049.8714
1,1062.3566
1,1074.9599
1,1085.4329
1,1091.5537
1,1092.2426
1,1087.9637
1,1079.2907
1,1066.7978
1,1051.4333
1,1035.2214
1,1020.3781999999999
1,1009.1197000000001
1,1002.807
1,1000.0449
1,998.88399
1,997.37494
1,994.01529
1,988.70218
1,981.60606
1,972.89906
1,963.18988
1,954.1074
1,947.42593
1,944.86609
1,946.0899
1,948.10156
1,947.72932
1,942.09011
1,932.33977
1,922.60557
1,917.08368
1,918.95473
1,926.66762
1,937.2942
1,947.90989
1,956.89201
1,965.83304
1,976.81309
1,991.90117
1,1011.1106000000001
1,1030.0066
1,1043.5731
1,1046.7943
1,1036.2699
1,1014.6235000000001
1,985.88244
1,954.07512
1,923.53497
1,899.30799
1,886.54176
1,889.87404
1,907.41883
1,932.77914
1,959.468
1,981.52139
1,997.0819
1,1006.2317
1,1009.0642999999999
1,1005.8157000000001
1,997.97819
1,987.69735
1,977.12461
1,968.131
1,960.78353
1,954.43487
1,948.43588
1,942.2782
1,935.93993
1,929.5042
1,923.0486
1,916.35061
1,908.73999
1,899.50992
1,888.25593
1,877.12101
1,869.52502
1,868.86471
1,875.72358
1,885.74737
1,894.0816
1,896.5981
1,896.53549
1,901.41912
1,918.82744
1,953.32201
1,998.53968
1,1045.6453
1,1085.8035
1,1110.7959
1,1120.1249
1,1118.5494
1,1110.9291
1,1102.1125
1,1095.2967
1,1090.2944
1,1086.5031
1,1083.3206
1,1080.1328
1,1076.262
1,1071.0091
1,1063.6749
1,1053.7184
1,1042.5115
1,1032.6942
1,1026.9298
1,1027.7114
1,1034.4222
1,1043.7212
1,1052.1755
1,1056.374
1,1054.2721
1,1045.9728
1,1031.7674
1,1011.957
1,987.93425
1,963.16698
1,941.35525
1,926.04309
1,917.57901
1,913.32096
1,910.51178
1,906.99906
1,904.05723
1,904.16643
1,909.79293
1,921.63104
1,936.97039
1,952.71452
1,965.83194
1,975.67298
2,984.60047
2,995.17055
2,1009.8735
2,1028.5834
2,1047.7443
2,1063.5677
2,1072.2669
2,1071.6915
2,1064.423
2,1053.8928
2,1043.5323
2,1036.1148
2,1031.2364
2,1027.5359
2,1023.6519
2,1018.4006
2,1011.7342999999998
2,1004.0523999999999
2,995.75565
2,987.11975
2,977.67349
2,966.66909
2,953.35839
2,937.59186
2,921.277
2,906.7628
2,896.31932
2,889.88239
2,884.72263
2,877.96524
