Interval_ID,RR_Interval
1,997.07031
1,992.41237
1,1004.1378000000001
1,1026.4357
1,1053.4951
1,1079.5051
1,1098.6547
1,1105.1329
1,1093.129
1,1057.213
1,1003.0018
1,948.59649
1,912.76841
1,911.17464
1,937.49555
1,975.95381
1,1010.7353000000002
1,1027.5388
1,1025.406
1,1010.3225
1,988.33355
1,965.02798
1,942.73375
1,922.35995
1,904.81359
1,892.06156
1,888.5745
1,899.18455
1,928.35307
1,973.39586
1,1025.1758
1,1074.3238
1,1111.4739
1,1130.4809
1,1134.6187
1,1128.874
1,1118.2332
1,1107.3658
1,1096.9977
1,1085.1841
1,1069.9297
1,1049.2994
1,1023.5161000000002
1,995.50397
1,968.35807
1,945.04046
1,926.37672
1,911.46819
1,899.367
1,889.12528
1,879.79517
1,870.42881
1,860.11773
1,848.68145
1,836.58037
1,824.29675
1,812.31287
1,801.111
1,791.10947
1,782.30496
1,774.52343
1,767.59034
1,761.33116
1,755.57357
1,750.29765
1,745.73197
1,742.12799
1,739.73715
1,738.8109
1,739.45194
1,741.19856
1,743.45759
1,745.85491
1,748.407
1,751.17071
1,754.20292
1,757.56046
1,761.30021
1,765.47901
1,770.1577
1,775.57113
1,782.1918
1,790.50938
1,801.01351
1,814.19385
1,830.32998
1,848.8363
1,868.90449
1,889.71067
1,910.01984
1,928.15312
1,942.40958
1,951.26471
1,955.09733
1,955.44757
1,953.8721
1,951.79948
1,949.90561
1,948.59238
1,948.26119
1,949.00036
1,949.91204
1,949.9046
1,947.8955
1,943.59466
1,938.1103
1,932.69326
1,928.54218
1,925.94547
1,924.4184
1,923.45166
1,922.32114
1,919.02538
1,911.09265
1,896.08211
1,874.84437
1,854.35486
1,842.25669
1,844.34736
1,856.39399
1,870.77254
1,879.95724
1,880.62163
1,875.05951
1,865.9574
1,855.95906
1,847.49564
1,842.93235
1,844.44231
1,850.76613
1,857.68383
1,860.88122
1,858.73739
1,857.32981
1,864.10259
1,885.69683
1,918.1709
1,950.11247
1,969.95232
1,967.74107
1,947.81331
1,921.93763
1,901.93811
1,894.29892
1,890.99924
1,881.57886
1,856.55188
1,819.27242
1,782.15881
1,757.28601
1,747.19169
1,746.18737
1,748.48932
1,751.28082
1,754.22698
1,757.09368
1,759.84532
1,762.54322
1,765.21898
1,767.79044
1,770.14992
1,772.22873
1,774.00531
1,775.46259
1,776.59581
1,777.40556
1,777.88523
1,778.01315
1,777.76578
1,777.12027
1,776.11959
1,774.92539
1,773.7111
1,772.48161
1,770.84573
1,768.35549
1,764.596
1,759.92801
1,755.49444
1,752.0542
1,749.36604
1,747.04255
1,744.69631
1,741.96291
1,738.82825
1,735.55095
1,732.39682
1,729.63129
1,727.3229
1,725.02318
1,722.19976
1,718.32031
1,712.92729
1,706.78571
1,701.63255
1,698.19036
1,695.77782
