Interval_ID,RR_Interval
1,617.1875
1,609.93858
1,603.86874
1,598.20473
1,592.17334
1,585.00522
1,576.41998
1,567.09707
1,558.1402
1,551.98633
1,551.02227
1,554.3673
1,559.60096
1,564.98823
1,569.42321
1,573.13958
1,578.77248
1,587.59945
1,593.5594
1,589.16039
1,577.37153
1,569.47826
1,570.62985
1,575.19531
1,577.59839
1,576.64736
1,572.34016
1,565.64912
1,558.13574
1,551.66395
1,548.41215
1,548.25197
1,546.61234
1,540.66659
1,534.91016
1,534.01238
1,536.13654
1,537.9253
1,539.81087
1,543.94783
1,551.69666
1,563.79314
1,579.43039
1,595.73366
1,609.90717
1,620.0526
1,624.51017
1,621.96157
1,611.42182
1,594.40047
1,580.68745
1,580.18282
1,588.44781
1,593.71454
1,592.10466
1,590.83535
1,595.28228
1,600.46897
1,599.35374
1,591.45712
1,581.27033
1,572.53472
1,567.38281
1,566.87659
1,568.48817
1,569.16811
1,569.43136
1,571.73
1,577.61945
1,587.58975
1,599.46615
1,603.27941
1,589.34603
1,566.33956
1,553.43448
1,555.64532
1,562.32386
1,565.73501
1,565.96311
1,564.36541
1,563.58918
1,566.31331
1,571.77098
1,577.18467
1,580.35616
1,579.87319
1,575.49884
1,570.53396
1,568.34425
1,567.6505
1,565.21376
1,560.1101
1,553.55068
1,547.05673
1,542.52858
1,540.91426
1,540.53834
1,540.13489
1,542.0436
1,548.88208
1,558.25112
1,565.80215
1,571.99812
1,581.43011
1,594.84181
1,605.0719
1,605.59258
1,600.78863
1,599.55875
1,606.3329
1,620.0391
1,639.03046
1,660.51012
1,681.34425
1,699.80963
1,717.07437
1,734.62586
1,751.52856
1,762.89667
1,763.51728
1,752.35449
1,736.3554
1,723.27223
1,715.74183
1,708.76931
1,696.94729
1,679.06657
1,657.78738
1,636.26016
1,619.45842
1,612.8347
1,618.32855
1,633.88861
1,657.02011
1,684.02866
1,710.82577
1,733.48221
1,748.58286
1,752.81656
1,745.76145
1,736.63982
1,736.67734
1,751.57771
1,771.43901
1,783.62195
1,778.71978
1,760.95623
1,738.14707
1,717.10186
1,700.92197
1,691.83431
1,689.68549
1,689.74853
1,686.93844
1,679.89979
1,671.02573
1,662.66254
1,655.6925
1,650.38405
1,648.04696
1,652.22463
1,666.3496
1,687.589
1,708.13084
1,721.05171
1,728.71606
1,738.42672
1,756.2801
1,778.22233
1,795.27385
1,798.98271
1,790.1234
1,777.03158
1,767.98272
1,764.43102
1,760.83343
1,751.525
1,736.25682
1,720.74674
1,710.62696
1,705.64559
1,701.0165
1,692.84551
1,684.67577
1,683.37588
1,693.09325
1,709.04961
1,724.65545
1,734.83748
1,738.10448
1,733.49854
1,722.27311
1,710.11729
1,703.10002
1,702.03486
1,701.22322
1,694.97578
1,683.3546
1,670.63129
1,660.34454
1,652.05324
1,644.13317
1,635.44587
1,625.57048
1,614.70449
1,606.52328
1,605.885
1,612.90974
1,622.10774
1,629.50951
1,639.84249
1,660.26583
1,690.45622
1,718.63224
1,732.33846
1,729.24878
1,719.46075
1,713.49371
1,715.86887
1,725.96017
1,742.80227
1,763.15876
1,782.19006
1,795.14479
1,800.47107
1,800.05309
1,795.94214
1,789.99402
1,783.71773
1,778.58177
1,774.37446
1,766.75786
1,750.78103
1,725.45183
1,699.94412
2,684.83663
2,682.50727
2,684.52622
2,682.53032
2,677.8734
2,678.35492
2,689.63014
2,706.57392
2,720.85062
2,727.08252
2,729.76689
2,735.45529
2,747.94319
2,763.36851
2,776.54996
2,783.54359
2,785.10056
2,783.08552
2,779.22426
2,774.46024
2,769.46322
2,764.33199
2,755.11269
2,736.09777
2,703.47322
2,664.32519
2,629.55003
2,605.57763
2,591.69931
2,586.06105
2,584.50476
2,582.71264
2,583.1935
2,593.37013
2,614.73642
2,637.48427
2,651.70955
2,659.68278
