Interval_ID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR
1,737.4268292682926,734.5,65.69293507839906,34.290516271599635,34.255773373984404,1.9157756202349099,81.36400469662142
2,777.8461538461538,777.5,29.187755126245403,38.11857780696932,38.11188489099354,0.7657094468227754,77.1360759493671
3,750.775,761.5,46.30819986784198,26.059328609826782,25.976509423327474,1.7770296603259186,79.91741866737705
4,694.4137931034483,711.0,85.8857235569435,29.01382990198632,28.93223512473833,2.9601649919049007,86.40381368556957
5,792.25,797.0,30.702359329879727,30.716770663596783,30.716029836046335,0.9995308317441671,75.7336699274219
6,745.9506172839506,735.0,44.87373265436039,38.97483162247144,38.96687495488957,1.1513515462755164,80.43427890503459
7,728.8192771084338,734.0,21.32148900647728,29.034042256566647,29.034042256566647,0.7343617129872774,82.32493552866494
8,686.8863636363636,695.0,40.10906489531836,26.67234135023486,26.66857404989878,1.5037699303801535,87.3506931806902
9,715.1190476190476,711.0,49.31854783950691,43.346043857222874,43.33336832034795,1.137786599440466,83.90211420009989
10,758.3,754.0,35.18145818467449,45.22237600059555,45.22135555506338,0.7779657173300928,79.12435711459845
11,741.7037037037037,727.0,54.70785360020842,35.19872156769333,35.18230201393877,1.5542568355784059,80.89483671227404
12,699.4069767441861,706.5,48.09326644039096,29.740248030929003,29.735107347990855,1.6171104689636533,85.78696237676436
13,701.3023255813954,703.0,35.082318400572,36.055186458930365,36.054695090407904,0.9730172506674861,85.55511341026661
14,750.1,746.5,39.49480978559082,34.02679510048113,34.01525619809558,1.160697317186724,79.98933475536595
15,736.1829268292682,742.0,25.92678624689545,23.29388199230873,23.29372168413372,1.1130298614656013,81.50148259810824
16,720.047619047619,727.0,34.890954197431405,21.412472437895033,21.407316252676576,1.6294687266325505,83.32782223397923
17,738.5731707317074,742.0,29.149333962103924,30.69986126159989,30.696085370360695,0.9494939965270983,81.23771939963343
18,732.8536585365854,734.5,24.635450339792417,31.20145612303264,31.19792903056824,0.7895609180113471,81.8717342829567
19,745.8518518518518,742.0,36.618524324870585,28.780201528133883,28.760117784877032,1.2723512130057326,80.4449299831165
20,779.2207792207793,789.0,47.589593803202966,28.377622763089416,28.310726410971824,1.677011291625965,77.0
21,761.1645569620254,766.0,49.72950385754558,25.021016806902196,25.001025619987715,1.9875093103261656,78.82658152065456
22,742.3827160493827,750.0,51.83653506873041,29.206591721732956,29.205050933014995,1.7748231482332895,80.82084712221243
23,767.7088607594936,766.0,34.78620121405415,33.06520364836261,33.063771983115885,1.0520486002141034,78.15462744645419
24,719.3214285714286,703.0,59.13667798983529,36.32218612390059,36.317957658479216,1.628114502472702,83.41194578223525
25,736.560975609756,727.0,78.83946293653551,27.37756132670569,27.309735874324694,2.8797109426846887,81.4596509818206
26,777.3461538461538,782.0,40.081592080013976,28.33656716966681,28.330269132107723,1.4144829837722812,77.18569096036812
27,773.9358974358975,789.0,63.79260059647416,27.541703915071313,27.523068721655548,2.3162183717168534,77.52580052015173
28,759.6962025316456,758.0,37.546040742702175,26.839742824248425,26.836800099475802,1.398897187225696,78.97893894961344
29,745.2716049382716,742.0,44.834954492424245,34.73344929603163,34.730027983720376,1.2908293129858177,80.50756207861912
30,734.7560975609756,734.5,38.54853164632919,35.875642550274435,35.87346727911618,1.074504284970202,81.65975103734439
31,762.5569620253165,766.0,30.369766293054685,26.766559695797998,26.75727026740677,1.1346159774811233,78.68264665847747
32,821.6891891891892,828.0,25.66990333406855,23.95743943140813,23.95724752843438,1.071479421144456,73.0203108297015
33,806.4666666666667,805.0,22.962771803266453,26.324636492960096,26.319360345556834,0.872292075501491,74.39861122592379
34,795.2236842105264,797.0,19.350369698773825,28.897981475067308,28.89483152553219,0.6696097343500963,75.45046908350844
35,779.3246753246754,774.0,31.3366477949454,45.260357930533424,45.25986830151365,0.6923641179117842,76.98973470203973
36,789.578947368421,797.0,48.847039224473264,40.039147510072354,40.037973086669716,1.2199819991718148,75.98986801759766
37,772.6282051282051,812.5,100.78475527964748,38.12181432294018,38.01653864204559,2.6437554735950552,77.65701485107442
38,732.0,734.0,52.45137120670359,33.861920052318794,33.769049843431354,1.5489780592967832,81.9672131147541
39,716.3214285714286,711.0,72.41500119422207,35.94808840871742,35.93315272354759,2.014432599889273,83.76128035099966
40,771.0384615384615,777.5,54.59276797875204,49.394384243608044,49.39178736523993,1.1052424038632833,77.81712974509901
41,778.1410256410256,781.0,38.22025384630858,23.133154932755218,23.12942166886973,1.6521850978567085,77.10684570392948
42,806.24,804.0,51.33701458661836,25.649930193256257,25.647879691147384,2.001448510768876,74.41952768406429
43,790.3947368421053,796.0,41.614799666062765,46.49903224799415,46.49597354132458,0.8949605541061109,75.91143665723322
