Interval_ID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR
1,795.2236842105264,792.5,42.30640074883858,28.90605472907017,28.89675106689716,1.4635826696298329,75.45046908350844
2,813.9864864864865,808.5,45.80614063733874,29.436721080059264,29.435905097575855,1.556088414628771,73.71129741844443
3,807.4933333333333,805.0,47.481188789760616,34.46992421917512,34.45656850618368,1.3774671649364265,74.30401902182886
4,791.5263157894736,789.0,39.123782538384546,35.49816896686363,35.49796613892126,1.1021352277325995,75.80291242768801
5,770.8333333333334,773.0,34.09015824088954,30.427900730368222,30.42789795885737,1.1203585335371573,77.83783783783784
6,732.560975609756,734.5,41.06630497045278,32.05550741379015,32.050476497913905,1.2810998260094992,81.90444481438323
7,722.5595238095239,718.5,60.46710069483991,35.059845565608775,35.031495689319385,1.7246824599294257,83.03814152730867
8,747.395061728395,750.0,45.052145099679876,35.84846579701843,35.8463714167836,1.2567384432788455,80.27882852376155
9,734.6585365853658,730.5,46.121848034864136,36.09538118942473,36.08220220916075,1.2777770040111662,81.67059526576143
10,751.3625,757.5,54.477344775144836,31.48919846952546,31.48381444526241,1.7300327548148546,79.85493021011828
11,787.3376623376623,774.0,50.58530416171022,38.20254193802182,38.201343231014,1.324134510310274,76.20618556701031
12,751.075,750.0,38.82066943008582,31.523951111351604,31.504709287001077,1.2314658556904914,79.88549745364976
13,760.9873417721519,750.0,44.90425642222081,32.1668327350569,32.1643773904075,1.3959800391936654,78.84493828803353
14,710.6588235294117,711.0,44.501831539618934,37.17942339264454,37.17386526181265,1.1969478673631888,84.42869913584744
15,657.6086956521739,648.0,47.07070457018313,29.584670815352116,29.57871896934769,1.5910504755644312,91.2396694214876
16,691.8965517241379,704.0,52.56130180921614,28.741834027351384,28.734974440294355,1.8287386169997923,86.71816596062796
17,711.3058823529411,703.0,48.40467248457633,41.53311931459037,41.53137218156229,1.1654475580785963,84.35189626370719
18,639.2978723404256,641.0,81.99362063758558,107.87303369169453,107.8666663665398,0.7600937679376538,93.85296369021866
19,614.0816326530612,609.0,77.11675133270303,100.07419927646058,100.0730756485629,0.7705957368658398,97.70687936191426
20,605.16,602.0,65.27108394993913,93.12639396285702,93.12583300776683,0.7008870543830158,99.14733293674401
21,600.39,602.0,23.716616537777895,26.745716167890016,26.745227864978787,0.8867444935443997,99.93504222255534
22,629.8020833333334,625.0,69.65175574953624,99.86949378801158,99.8693517743192,0.6974277440254463,95.26802401548105
23,588.5490196078431,594.0,52.374710903031115,59.08753365696834,59.086736474550854,0.8863918945592076,101.94562899786781
24,591.9901960784314,589.5,37.01629082223209,48.81983446944246,48.81978527373016,0.7582223746662127,101.3530298262756
25,595.059405940594,594.0,29.559412158766722,26.29125329838804,26.271846147539765,1.1243059363997325,100.83026904710404
26,666.6666666666666,656.0,58.62555377610992,26.02829057222851,26.009927891976947,2.252378181095835,90.0
27,612.8877551020408,613.5,88.3209456578631,95.78320667221563,95.77661485580008,0.9220921780172856,97.89720793167174
28,651.5483870967741,641.0,99.60918428625313,40.331102465553265,40.11566894724637,2.4697858029377993,92.08832557678979
29,830.6986301369863,844.0,75.47288090134187,56.692886091054966,56.68454919362022,1.3312584012767348,72.22836035025809
30,786.1168831168832,781.0,65.55932656286174,40.65872082281203,40.53384243162087,1.6124296395984734,76.32452792783862
31,778.6538461538462,766.0,64.09324675875685,40.81093563657255,40.76061698230961,1.5704919713068266,77.05606322548778
32,767.8860759493671,765.0,57.75044245362255,37.02113048738656,36.97759507869699,1.5599319008720887,78.13659067306266
33,774.8461538461538,769.5,50.19911045362563,33.381307468577205,33.34244042679596,1.503808995524801,77.43472649657501
34,820.3108108108108,824.5,56.15830079330423,33.237213011429276,33.237032343595224,1.6896212319003125,73.14300775908933
35,822.1369863013699,821.0,63.81272151016643,42.49934640020296,42.499201154438566,1.5014988915185221,72.98053852306052
36,837.3472222222222,836.0,63.40679067256963,74.25289864878326,74.25281315783805,0.853930174126726,71.6548624127121
37,849.3521126760563,844.0,40.48964346510062,34.59830714273254,34.59764354367954,1.1702781670231392,70.64208012735473
38,824.068493150685,828.0,32.05958868258494,32.88173251720981,32.86694263557042,0.9749969429319281,72.80948185581063
39,802.8133333333334,804.0,47.581703299576084,36.09016486523718,36.0899599359871,1.3184119129754324,74.73717427048213
40,792.4473684210526,782.0,33.41422433353249,24.631686909345046,24.6097216562886,1.3565544437338324,75.71480755819746
