Interval_ID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR
1,979.9677419354839,984.0,61.27751988525842,38.91921014142999,38.915892051001926,1.5744800488648079,61.22650515158497
2,970.516129032258,968.5,55.61989141035318,37.384357209057725,37.34162831281471,1.4877851476573531,61.82277471249086
3,898.3134328358209,906.0,53.895755919423614,48.934557411822055,48.93230317333905,1.1013843543295845,66.79183212321598
4,870.5942028985507,875.0,48.12523482813544,44.21322000860616,44.20781716637813,1.0884806584720093,68.91844650496911
5,867.2857142857143,859.5,60.127992733867984,42.05551886098502,42.00078514183968,1.4297289478848598,69.18135397792786
6,786.6233766233767,781.0,59.785555950302296,45.638165007624465,45.63767943195094,1.309990354351765,76.27538385339277
7,896.25,902.5,61.58718712238008,42.039072088826515,41.967750085351895,1.4649987276657617,66.94560669456067
8,1003.9166666666666,1008.0,53.76501082385168,50.60816575097309,50.563086162488226,1.0623781760519129,59.76591682576575
9,1048.0862068965516,1059.0,62.434595980654336,42.35853649543487,42.34365263456191,1.4739554561188188,57.24719932882594
10,996.1475409836065,992.0,68.31504552273175,56.12738487880344,56.093500811888475,1.2171428558491595,60.23204147124167
11,959.5714285714286,945.0,95.33361876176289,54.23604324705826,54.232580030204815,1.7577539409999963,62.52791424743189
12,978.5806451612904,972.5,54.62084807786361,41.508837692199684,41.475144170729536,1.3158847877864797,61.313291139240505
13,964.2857142857143,961.0,60.478365165249166,71.54200210027763,71.54200210027763,0.8453546642499465,62.22222222222222
14,969.758064516129,969.0,53.07623412142168,39.7994974842648,39.77895116336128,1.3335905595895021,61.87110187110187
15,1006.5166666666667,1000.0,73.54828157219055,41.97295335760068,41.94763565139656,1.752277971616025,59.61153151959729
16,1007.2833333333333,1011.0,60.45303732834457,48.60250394609838,48.58064134008012,1.243825573171884,59.566159802769825
17,992.1967213114754,984.0,53.57048969628131,47.41483593419539,47.39316640848364,1.1298254784774333,60.47187892406318
18,1014.3166666666667,1000.0,64.47130929508273,53.47357972694141,53.47082906100418,1.2056666044110074,59.153124435169815
19,998.5901639344262,1000.0,43.50329817878343,45.31133044467649,45.2891788645171,0.9600975683532267,60.08470959057031
20,1000.2833333333333,985.0,63.71527594610957,41.194248405510635,41.15280065816805,1.5467032028089207,59.98300481530233
21,974.1612903225806,957.5,60.21257867417016,40.75838443362721,40.66961688001779,1.4773053326542676,61.59144342527898
22,841.2638888888889,851.5,64.33872884446029,46.47004184130239,46.43283678260702,1.384520570568462,71.32125934853312
